Year,Month,Day,Category,Product,Sales,IsFestival,IsWeekend,Season
2018,january,wednesday,clothing,jeans,201,False,False,winter
2018,january,wednesday,clothing,shirt,536,True,True,winter
2018,january,wednesday,clothing,tshirt,476,True,False,winter
2018,january,wednesday,clothing,trouser,156,False,False,winter
2018,january,wednesday,clothing,jacket,108,False,False,winter
2018,january,wednesday,clothing,blazer,88,True,False,winter
2018,january,wednesday,clothing,suit,67,False,True,winter
2018,january,wednesday,travel,powerbank,303,False,False,winter
2018,january,wednesday,travel,backpack,415,True,True,winter
2018,january,wednesday,travel,luggage,359,True,True,winter
2018,january,wednesday,travel,trolley,201,False,True,winter
2018,january,wednesday,travel,bag,142,False,True,winter
2018,january,wednesday,travel,wallet,205,False,False,winter
2018,january,wednesday,travel,sunglasses,176,True,True,winter
2018,january,wednesday,travel,watch,255,True,True,winter
2018,january,wednesday,travel,shoes,254,False,False,winter
2018,january,wednesday,travel,umbrella,206,False,False,winter
2018,january,wednesday,beauty,lipstick,252,True,False,winter
2018,january,wednesday,beauty,eyeliner,367,True,True,winter
2018,january,wednesday,beauty,mascara,234,True,True,winter
2018,january,wednesday,beauty,foundation,136,True,False,winter
2018,january,wednesday,beauty,compact,103,False,False,winter
2018,january,wednesday,beauty,kajal,230,False,True,winter
2018,january,wednesday,beauty,nailpolish,207,False,False,winter
2018,january,wednesday,beauty,perfume,160,True,True,winter
2018,january,wednesday,beauty,shampoo,377,True,False,winter
2018,january,wednesday,beauty,conditioner,371,True,True,winter
2018,january,thursday,electronics,mobile,329,True,False,winter
2018,january,thursday,electronics,laptop,191,True,False,winter
2018,january,thursday,electronics,headphones,339,False,True,winter
2018,january,thursday,electronics,camera,90,False,False,winter
2018,january,thursday,electronics,television,147,False,True,winter
2018,january,thursday,electronics,printer,84,True,False,winter
2018,january,thursday,electronics,speaker,44,False,False,winter
2018,january,thursday,electronics,smartwatch,112,True,False,winter
2018,january,thursday,electronics,tablet,107,False,False,winter
2018,january,thursday,electronics,heater,58,False,True,winter
2018,january,thursday,beverages,coffee power,237,True,False,winter
2018,january,thursday,beverages,softdrink,594,True,True,winter
2018,january,thursday,beverages,juice,269,False,True,winter
2018,january,thursday,beverages,energydrink,348,True,True,winter
2018,january,thursday,beverages,milk,107,False,False,winter
2018,january,thursday,clothing,saree,156,True,False,winter
2018,january,thursday,clothing,kurta,241,True,False,winter
2018,january,thursday,clothing,lehenga,101,False,True,winter
2018,january,thursday,clothing,jeans,201,False,False,winter
2018,january,thursday,clothing,shirt,282,False,True,winter
2018,january,thursday,clothing,tshirt,303,False,False,winter
2018,january,thursday,clothing,trouser,350,True,True,winter
2018,january,thursday,clothing,jacket,120,False,True,winter
2018,january,thursday,clothing,blazer,124,True,True,winter
2018,january,thursday,clothing,suit,90,True,False,winter
2018,january,thursday,travel,powerbank,303,False,False,winter
2018,january,thursday,travel,backpack,331,False,True,winter
2018,january,thursday,travel,luggage,359,True,True,winter
2018,january,thursday,travel,trolley,151,False,False,winter
2018,january,thursday,travel,bag,145,False,True,winter
2018,january,thursday,travel,wallet,205,False,False,winter
2018,january,thursday,travel,sunglasses,135,False,True,winter
2018,january,thursday,travel,watch,151,False,False,winter
2018,january,thursday,travel,shoes,432,True,True,winter
2018,january,thursday,travel,umbrella,279,False,True,winter
2018,january,thursday,beauty,lipstick,250,True,False,winter
2018,january,thursday,beauty,eyeliner,314,True,False,winter
2018,january,thursday,beauty,mascara,176,False,True,winter
2018,january,thursday,beauty,foundation,133,True,False,winter
2018,january,thursday,beauty,compact,103,False,False,winter
2018,january,thursday,beauty,kajal,209,False,False,winter
2018,january,thursday,beauty,nailpolish,293,True,True,winter
2018,january,thursday,beauty,perfume,120,False,True,winter
2018,january,thursday,beauty,shampoo,368,True,False,winter
2018,january,thursday,beauty,conditioner,254,False,False,winter
2018,january,friday,electronics,mobile,493,True,True,winter
2018,january,friday,electronics,laptop,191,True,False,winter
2018,january,friday,electronics,headphones,392,True,False,winter
2018,january,friday,electronics,camera,90,False,False,winter
2018,january,friday,electronics,television,122,False,False,winter
2018,january,friday,electronics,printer,74,False,True,winter
2018,january,friday,electronics,speaker,59,True,False,winter
2018,january,friday,electronics,smartwatch,169,True,True,winter
2018,january,friday,electronics,tablet,126,False,True,winter
2018,january,friday,electronics,heater,57,False,True,winter
2018,january,friday,beverages,coffee power,271,False,True,winter
2018,january,friday,beverages,softdrink,323,False,False,winter
2018,january,friday,beverages,juice,271,False,True,winter
2018,january,friday,beverages,energydrink,343,True,True,winter
2018,january,friday,beverages,milk,215,True,True,winter
2018,january,friday,clothing,saree,119,False,True,winter
2018,january,friday,clothing,kurta,156,False,False,winter
2018,january,friday,clothing,lehenga,203,True,True,winter
2018,january,friday,clothing,jeans,226,False,True,winter
2018,january,friday,clothing,shirt,279,False,True,winter
2018,january,friday,clothing,tshirt,699,True,True,winter
2018,january,friday,clothing,trouser,178,False,True,winter
2018,january,friday,clothing,jacket,108,False,False,winter
2018,january,friday,clothing,blazer,65,False,True,winter
2018,january,friday,clothing,suit,95,True,False,winter
2018,january,friday,travel,powerbank,349,True,False,winter
2018,january,friday,travel,backpack,426,True,True,winter
2018,january,friday,travel,luggage,359,True,True,winter
2018,january,friday,travel,trolley,204,False,True,winter
2018,january,friday,travel,bag,107,False,False,winter
2018,january,friday,travel,wallet,205,False,False,winter
2018,january,friday,travel,sunglasses,120,True,False,winter
2018,january,friday,travel,watch,198,False,True,winter
2018,january,friday,travel,shoes,338,False,True,winter
2018,january,friday,travel,umbrella,357,True,True,winter
2018,january,friday,beauty,lipstick,208,False,False,winter
2018,january,friday,beauty,eyeliner,286,False,True,winter
2018,january,friday,beauty,mascara,228,True,True,winter
2018,january,friday,beauty,foundation,161,True,True,winter
2018,january,friday,beauty,compact,124,True,False,winter
2018,january,friday,beauty,kajal,232,False,True,winter
2018,january,friday,beauty,nailpolish,295,True,True,winter
2018,january,friday,beauty,perfume,136,True,False,winter
2018,january,friday,beauty,shampoo,465,True,True,winter
2018,january,friday,beauty,conditioner,308,True,False,winter
2018,january,saturday,electronics,mobile,508,True,True,winter
2018,january,saturday,electronics,laptop,283,True,True,winter
2018,january,saturday,electronics,headphones,554,True,True,winter
2018,january,saturday,electronics,camera,170,True,True,winter
2018,january,saturday,electronics,television,232,True,True,winter
2018,january,saturday,electronics,printer,121,True,True,winter
2018,january,saturday,electronics,speaker,53,False,True,winter
2018,january,saturday,electronics,smartwatch,163,True,True,winter
2018,january,saturday,electronics,tablet,205,True,True,winter
2018,january,saturday,electronics,heater,59,False,True,winter
2018,january,saturday,beverages,coffee power,273,False,True,winter
2018,january,saturday,beverages,softdrink,604,True,True,winter
2018,january,saturday,beverages,juice,402,True,True,winter
2018,january,saturday,beverages,energydrink,330,True,True,winter
2018,january,saturday,beverages,milk,140,False,True,winter
2018,january,saturday,clothing,saree,222,True,True,winter
2018,january,saturday,clothing,kurta,180,False,True,winter
2018,january,saturday,clothing,lehenga,98,False,True,winter
2018,january,saturday,clothing,jeans,429,True,True,winter
2018,january,saturday,clothing,shirt,282,False,True,winter
2018,january,saturday,clothing,tshirt,337,False,True,winter
2018,january,saturday,clothing,trouser,172,False,True,winter
2018,january,saturday,clothing,jacket,235,True,True,winter
2018,january,saturday,clothing,blazer,66,False,True,winter
2018,january,saturday,clothing,suit,134,True,True,winter
2018,january,saturday,travel,powerbank,394,False,True,winter
2018,january,saturday,travel,backpack,333,False,True,winter
2018,january,saturday,travel,luggage,277,False,True,winter
2018,january,saturday,travel,trolley,201,False,True,winter
2018,january,saturday,travel,bag,145,False,True,winter
2018,january,saturday,travel,wallet,269,False,True,winter
2018,january,saturday,travel,sunglasses,175,True,True,winter
2018,january,saturday,travel,watch,197,False,True,winter
2018,january,saturday,travel,shoes,447,True,True,winter
2018,january,saturday,travel,umbrella,277,False,True,winter
2018,january,saturday,beauty,lipstick,301,True,True,winter
2018,january,saturday,beauty,eyeliner,286,False,True,winter
2018,january,saturday,beauty,mascara,229,True,True,winter
2018,january,saturday,beauty,foundation,160,True,True,winter
2018,january,saturday,beauty,compact,152,True,True,winter
2018,january,saturday,beauty,kajal,301,True,True,winter
2018,january,saturday,beauty,nailpolish,232,False,True,winter
2018,january,saturday,beauty,perfume,121,False,True,winter
2018,january,saturday,beauty,shampoo,338,False,True,winter
2018,january,saturday,beauty,conditioner,369,True,True,winter
2018,january,sunday,electronics,mobile,299,False,True,winter
2018,january,sunday,electronics,laptop,171,False,True,winter
2018,january,sunday,electronics,headphones,339,False,True,winter
2018,january,sunday,electronics,camera,177,True,True,winter
2018,january,sunday,electronics,television,147,False,True,winter
2018,january,sunday,electronics,printer,75,False,True,winter
2018,january,sunday,electronics,speaker,52,False,True,winter
2018,january,sunday,electronics,smartwatch,162,True,True,winter
2018,january,sunday,electronics,tablet,204,True,True,winter
2018,january,sunday,electronics,heater,97,True,True,winter
2018,january,sunday,beverages,coffee power,383,True,True,winter
2018,january,sunday,beverages,softdrink,427,False,True,winter
2018,january,sunday,beverages,juice,392,True,True,winter
2018,january,sunday,beverages,energydrink,335,True,True,winter
2018,january,sunday,beverages,milk,141,False,True,winter
2018,january,sunday,clothing,saree,223,True,True,winter
2018,january,sunday,clothing,kurta,354,True,True,winter
2018,january,sunday,clothing,lehenga,101,False,True,winter
2018,january,sunday,clothing,jeans,224,False,True,winter
2018,january,sunday,clothing,shirt,279,False,True,winter
2018,january,sunday,clothing,tshirt,651,True,True,winter
2018,january,sunday,clothing,trouser,352,True,True,winter
2018,january,sunday,clothing,jacket,120,False,True,winter
2018,january,sunday,clothing,blazer,65,False,True,winter
2018,january,sunday,clothing,suit,66,False,True,winter
2018,january,sunday,travel,powerbank,516,True,True,winter
2018,january,sunday,travel,backpack,426,True,True,winter
2018,january,sunday,travel,luggage,275,False,True,winter
2018,january,sunday,travel,trolley,203,False,True,winter
2018,january,sunday,travel,bag,179,True,True,winter
2018,january,sunday,travel,wallet,354,True,True,winter
2018,january,sunday,travel,sunglasses,179,True,True,winter
2018,january,sunday,travel,watch,255,True,True,winter
2018,january,sunday,travel,shoes,425,True,True,winter
2018,january,sunday,travel,umbrella,270,False,True,winter
2018,january,sunday,beauty,lipstick,294,True,True,winter
2018,january,sunday,beauty,eyeliner,281,False,True,winter
2018,january,sunday,beauty,mascara,176,False,True,winter
2018,january,sunday,beauty,foundation,163,True,True,winter
2018,january,sunday,beauty,compact,148,True,True,winter
2018,january,sunday,beauty,kajal,309,True,True,winter
2018,january,sunday,beauty,nailpolish,309,True,True,winter
2018,january,sunday,beauty,perfume,121,False,True,winter
2018,january,sunday,beauty,shampoo,335,False,True,winter
2018,january,sunday,beauty,conditioner,285,False,True,winter
2018,february,monday,electronics,mobile,340,True,False,winter
2018,february,monday,electronics,laptop,290,True,True,winter
2018,february,monday,electronics,headphones,389,True,False,winter
2018,february,monday,electronics,camera,177,True,True,winter
2018,february,monday,electronics,television,228,True,True,winter
2018,february,monday,electronics,printer,74,False,True,winter
2018,february,monday,electronics,speaker,87,True,True,winter
2018,february,monday,electronics,smartwatch,117,True,False,winter
2018,february,monday,electronics,tablet,143,True,False,winter
2018,february,monday,electronics,heater,59,False,True,winter
2018,february,monday,beverages,coffee power,386,True,True,winter
2018,february,monday,beverages,softdrink,609,True,True,winter
2018,february,monday,beverages,juice,273,False,True,winter
2018,february,monday,beverages,energydrink,327,True,True,winter
2018,february,monday,beverages,milk,107,False,False,winter
2018,february,monday,clothing,saree,103,False,False,winter
2018,february,monday,clothing,kurta,343,True,True,winter
2018,february,monday,clothing,lehenga,103,False,True,winter
2018,february,monday,clothing,jeans,432,True,True,winter
2018,february,monday,clothing,shirt,251,False,False,winter
2018,february,monday,clothing,tshirt,303,False,False,winter
2018,february,monday,clothing,trouser,156,False,False,winter
2018,february,monday,clothing,jacket,166,True,False,winter
2018,february,monday,clothing,blazer,129,True,True,winter
2018,february,monday,clothing,suit,93,True,False,winter
2018,february,monday,travel,powerbank,394,False,True,winter
2018,february,monday,travel,backpack,252,False,False,winter
2018,february,monday,travel,luggage,277,False,True,winter
2018,february,monday,travel,trolley,151,False,False,winter
2018,february,monday,travel,bag,107,False,False,winter
2018,february,monday,travel,wallet,205,False,False,winter
2018,february,monday,travel,sunglasses,183,True,True,winter
2018,february,monday,travel,watch,151,False,False,winter
2018,february,monday,travel,shoes,298,True,False,winter
2018,february,monday,travel,umbrella,348,True,True,winter
2018,february,monday,beauty,lipstick,231,False,True,winter
2018,february,monday,beauty,eyeliner,284,False,True,winter
2018,february,monday,beauty,mascara,176,False,True,winter
2018,february,monday,beauty,foundation,136,True,False,winter
2018,february,monday,beauty,compact,128,True,False,winter
2018,february,monday,beauty,kajal,209,False,False,winter
2018,february,monday,beauty,nailpolish,232,False,True,winter
2018,february,monday,beauty,perfume,156,True,True,winter
2018,february,monday,beauty,shampoo,368,True,False,winter
2018,february,monday,beauty,conditioner,308,True,False,winter
2018,february,tuesday,electronics,mobile,329,True,False,winter
2018,february,tuesday,electronics,laptop,284,True,True,winter
2018,february,tuesday,electronics,headphones,294,False,False,winter
2018,february,tuesday,electronics,camera,121,True,False,winter
2018,february,tuesday,electronics,television,246,True,True,winter
2018,february,tuesday,electronics,printer,73,False,True,winter
2018,february,tuesday,electronics,speaker,52,False,True,winter
2018,february,tuesday,electronics,smartwatch,114,True,False,winter
2018,february,tuesday,electronics,tablet,128,False,True,winter
2018,february,tuesday,electronics,heater,66,True,False,winter
2018,february,tuesday,beverages,coffee power,273,False,True,winter
2018,february,tuesday,beverages,softdrink,433,False,True,winter
2018,february,tuesday,beverages,juice,205,False,False,winter
2018,february,tuesday,beverages,energydrink,348,True,True,winter
2018,february,tuesday,beverages,milk,140,False,True,winter
2018,february,tuesday,clothing,saree,162,True,False,winter
2018,february,tuesday,clothing,kurta,336,True,True,winter
2018,february,tuesday,clothing,lehenga,210,True,True,winter
2018,february,tuesday,clothing,jeans,302,True,False,winter
2018,february,tuesday,clothing,shirt,251,False,False,winter
2018,february,tuesday,clothing,tshirt,303,False,False,winter
2018,february,tuesday,clothing,trouser,175,False,True,winter
2018,february,tuesday,clothing,jacket,246,True,True,winter
2018,february,tuesday,clothing,blazer,57,False,False,winter
2018,february,tuesday,clothing,suit,59,False,False,winter
2018,february,tuesday,travel,powerbank,303,False,False,winter
2018,february,tuesday,travel,backpack,446,True,True,winter
2018,february,tuesday,travel,luggage,360,True,True,winter
2018,february,tuesday,travel,trolley,177,True,False,winter
2018,february,tuesday,travel,bag,107,False,False,winter
2018,february,tuesday,travel,wallet,236,True,False,winter
2018,february,tuesday,travel,sunglasses,119,True,False,winter
2018,february,tuesday,travel,watch,151,False,False,winter
2018,february,tuesday,travel,shoes,341,False,True,winter
2018,february,tuesday,travel,umbrella,206,False,False,winter
2018,february,tuesday,beauty,lipstick,304,True,True,winter
2018,february,tuesday,beauty,eyeliner,377,True,True,winter
2018,february,tuesday,beauty,mascara,238,True,True,winter
2018,february,tuesday,beauty,foundation,109,False,False,winter
2018,february,tuesday,beauty,compact,115,False,True,winter
2018,february,tuesday,beauty,kajal,235,False,True,winter
2018,february,tuesday,beauty,nailpolish,207,False,False,winter
2018,february,tuesday,beauty,perfume,160,True,True,winter
2018,february,tuesday,beauty,shampoo,368,True,False,winter
2018,february,tuesday,beauty,conditioner,382,True,True,winter
2018,february,wednesday,electronics,mobile,304,False,True,winter
2018,february,wednesday,electronics,laptop,142,False,False,winter
2018,february,wednesday,electronics,headphones,582,True,True,winter
2018,february,wednesday,electronics,camera,90,False,False,winter
2018,february,wednesday,electronics,television,122,False,False,winter
2018,february,wednesday,electronics,printer,85,True,False,winter
2018,february,wednesday,electronics,speaker,59,True,False,winter
2018,february,wednesday,electronics,smartwatch,86,False,False,winter
2018,february,wednesday,electronics,tablet,145,True,False,winter
2018,february,wednesday,electronics,heater,58,False,True,winter
2018,february,wednesday,beverages,coffee power,237,True,False,winter
2018,february,wednesday,beverages,softdrink,323,False,False,winter
2018,february,wednesday,beverages,juice,390,True,True,winter
2018,february,wednesday,beverages,energydrink,203,True,False,winter
2018,february,wednesday,beverages,milk,209,True,True,winter
2018,february,wednesday,clothing,saree,118,False,True,winter
2018,february,wednesday,clothing,kurta,336,True,True,winter
2018,february,wednesday,clothing,lehenga,89,False,False,winter
2018,february,wednesday,clothing,jeans,438,True,True,winter
2018,february,wednesday,clothing,shirt,582,True,True,winter
2018,february,wednesday,clothing,tshirt,690,True,True,winter
2018,february,wednesday,clothing,trouser,156,False,False,winter
2018,february,wednesday,clothing,jacket,233,True,True,winter
2018,february,wednesday,clothing,blazer,125,True,True,winter
2018,february,wednesday,clothing,suit,90,True,False,winter
2018,february,wednesday,travel,powerbank,410,False,True,winter
2018,february,wednesday,travel,backpack,295,True,False,winter
2018,february,wednesday,travel,luggage,281,False,True,winter
2018,february,wednesday,travel,trolley,174,True,False,winter
2018,february,wednesday,travel,bag,107,False,False,winter
2018,february,wednesday,travel,wallet,370,True,True,winter
2018,february,wednesday,travel,sunglasses,119,True,False,winter
2018,february,wednesday,travel,watch,257,True,True,winter
2018,february,wednesday,travel,shoes,331,False,True,winter
2018,february,wednesday,travel,umbrella,239,True,False,winter
2018,february,wednesday,beauty,lipstick,252,True,False,winter
2018,february,wednesday,beauty,eyeliner,255,False,False,winter
2018,february,wednesday,beauty,mascara,177,False,True,winter
2018,february,wednesday,beauty,foundation,135,True,False,winter
2018,february,wednesday,beauty,compact,114,False,True,winter
2018,february,wednesday,beauty,kajal,232,False,True,winter
2018,february,wednesday,beauty,nailpolish,207,False,False,winter
2018,february,wednesday,beauty,perfume,157,True,True,winter
2018,february,wednesday,beauty,shampoo,374,True,False,winter
2018,february,wednesday,beauty,conditioner,282,False,True,winter
2018,february,thursday,electronics,mobile,337,True,False,winter
2018,february,thursday,electronics,laptop,142,False,False,winter
2018,february,thursday,electronics,headphones,294,False,False,winter
2018,february,thursday,electronics,camera,118,True,False,winter
2018,february,thursday,electronics,television,165,True,False,winter
2018,february,thursday,electronics,printer,84,True,False,winter
2018,february,thursday,electronics,speaker,44,False,False,winter
2018,february,thursday,electronics,smartwatch,117,True,False,winter
2018,february,thursday,electronics,tablet,206,True,True,winter
2018,february,thursday,electronics,heater,66,True,False,winter
2018,february,thursday,beverages,coffee power,267,False,True,winter
2018,february,thursday,beverages,softdrink,323,False,False,winter
2018,february,thursday,beverages,juice,399,True,True,winter
2018,february,thursday,beverages,energydrink,233,False,True,winter
2018,february,thursday,beverages,milk,207,True,True,winter
2018,february,thursday,clothing,saree,103,False,False,winter
2018,february,thursday,clothing,kurta,156,False,False,winter
2018,february,thursday,clothing,lehenga,98,False,True,winter
2018,february,thursday,clothing,jeans,430,True,True,winter
2018,february,thursday,clothing,shirt,563,True,True,winter
2018,february,thursday,clothing,tshirt,334,False,True,winter
2018,february,thursday,clothing,trouser,241,True,False,winter
2018,february,thursday,clothing,jacket,108,False,False,winter
2018,february,thursday,clothing,blazer,57,False,False,winter
2018,february,thursday,clothing,suit,68,False,True,winter
2018,february,thursday,travel,powerbank,508,True,True,winter
2018,february,thursday,travel,backpack,290,True,False,winter
2018,february,thursday,travel,luggage,271,False,True,winter
2018,february,thursday,travel,trolley,151,False,False,winter
2018,february,thursday,travel,bag,126,True,False,winter
2018,february,thursday,travel,wallet,346,True,True,winter
2018,february,thursday,travel,sunglasses,103,False,False,winter
2018,february,thursday,travel,watch,198,False,True,winter
2018,february,thursday,travel,shoes,432,True,True,winter
2018,february,thursday,travel,umbrella,277,False,True,winter
2018,february,thursday,beauty,lipstick,208,False,False,winter
2018,february,thursday,beauty,eyeliner,377,True,True,winter
2018,february,thursday,beauty,mascara,192,True,False,winter
2018,february,thursday,beauty,foundation,123,False,True,winter
2018,february,thursday,beauty,compact,150,True,True,winter
2018,february,thursday,beauty,kajal,251,True,False,winter
2018,february,thursday,beauty,nailpolish,251,True,False,winter
2018,february,thursday,beauty,perfume,109,False,False,winter
2018,february,thursday,beauty,shampoo,304,False,False,winter
2018,february,thursday,beauty,conditioner,282,False,True,winter
2018,february,friday,electronics,mobile,497,True,True,winter
2018,february,friday,electronics,laptop,167,False,True,winter
2018,february,friday,electronics,headphones,294,False,False,winter
2018,february,friday,electronics,camera,117,True,False,winter
2018,february,friday,electronics,television,233,True,True,winter
2018,february,friday,electronics,printer,119,True,True,winter
2018,february,friday,electronics,speaker,52,False,True,winter
2018,february,friday,electronics,smartwatch,161,True,True,winter
2018,february,friday,electronics,tablet,143,True,False,winter
2018,february,friday,electronics,heater,49,False,False,winter
2018,february,friday,beverages,coffee power,237,True,False,winter
2018,february,friday,beverages,softdrink,372,True,False,winter
2018,february,friday,beverages,juice,405,True,True,winter
2018,february,friday,beverages,energydrink,203,True,False,winter
2018,february,friday,beverages,milk,107,False,False,winter
2018,february,friday,clothing,saree,160,True,False,winter
2018,february,friday,clothing,kurta,249,True,False,winter
2018,february,friday,clothing,lehenga,191,True,True,winter
2018,february,friday,clothing,jeans,444,True,True,winter
2018,february,friday,clothing,shirt,284,False,True,winter
2018,february,friday,clothing,tshirt,334,False,True,winter
2018,february,friday,clothing,trouser,178,False,True,winter
2018,february,friday,clothing,jacket,108,False,False,winter
2018,february,friday,clothing,blazer,57,False,False,winter
2018,february,friday,clothing,suit,95,True,False,winter
2018,february,friday,travel,powerbank,349,True,False,winter
2018,february,friday,travel,backpack,252,False,False,winter
2018,february,friday,travel,luggage,208,False,False,winter
2018,february,friday,travel,trolley,260,True,True,winter
2018,february,friday,travel,bag,143,False,True,winter
2018,february,friday,travel,wallet,205,False,False,winter
2018,february,friday,travel,sunglasses,178,True,True,winter
2018,february,friday,travel,watch,151,False,False,winter
2018,february,friday,travel,shoes,298,True,False,winter
2018,february,friday,travel,umbrella,366,True,True,winter
2018,february,friday,beauty,lipstick,299,True,True,winter
2018,february,friday,beauty,eyeliner,367,True,True,winter
2018,february,friday,beauty,mascara,190,True,False,winter
2018,february,friday,beauty,foundation,156,True,True,winter
2018,february,friday,beauty,compact,124,True,False,winter
2018,february,friday,beauty,kajal,209,False,False,winter
2018,february,friday,beauty,nailpolish,253,True,False,winter
